age,retirement_age,income,expenses,savings,investment,inflation,return_rate,readiness_score
68,69,5589434.473501757,3131434.8648852925,18239686.72768461,37508903.62974106,4.597140727191999,8.461628320450949,61.867972676910284
27,57,5042069.897838617,3067666.9383025803,5778526.115332395,12194068.602186035,7.610311596126072,7.776844198626851,27.991048825833264
41,59,1468516.0462328666,85036.91435078857,19082644.3925873,28210562.19263272,5.711307283067547,13.008964804171509,59.243478188323685
43,64,3663221.7474025097,811889.3033466963,27116390.120125026,23796850.262777325,5.061552145723571,11.815168561393328,72.49756247548895
34,59,5912950.274557857,2552262.4711976573,13123616.485877093,28070827.194158938,6.612598644801489,13.581118526682827,58.709295013291296
18,66,4825661.564597989,4230303.743798683,15785327.681632396,71853801.84382738,5.129844242089908,9.929454048687276,69.98576166147406
48,67,2346127.189013773,2466318.1739959065,9379080.851446312,12333337.203735208,3.710426554222861,8.399364445600472,36.28515544592589
34,60,3202230.3411545786,2813283.3646246614,1046765.7040686364,24877818.37510185,4.2153307638389705,5.467482136960261,31.199033162893674
31,65,2994781.813227085,719458.112448117,11135182.020980338,41094369.16305268,3.228252900247384,2.8844872945772915,65.93213869452671
44,59,3855942.3793339184,1566496.189826819,2776423.212691635,14644434.388940206,6.390642192037749,9.869711182724188,39.33402398197068
46,65,5631257.818575304,1844176.9595541211,6622504.106885777,57331418.3132004,4.0786362292845855,5.954560566486874,68.00445151477567
54,64,300000.0,665330.3110769265,1258643.303694144,30922578.57242276,6.600948494673265,10.316788131932917,31.809597599224062
44,65,4280247.612125614,1013730.8546058816,21032560.38196712,26220768.218707137,4.594586521589979,11.935264908263388,74.07161381403597
36,70,4517710.497872605,3289806.1420307267,23408059.188140925,34389787.41227395,3.9663936699124807,13.663549078710224,68.80596842440117
34,58,1198750.1891878836,3635527.874631588,16597260.522027137,22341299.256761543,5.177012499431641,10.114097271700762,24.501082780038054
42,64,3497419.46940466,3009361.8044907227,10371105.88561936,27369616.650672983,6.241397985500129,6.484737752948076,34.48870115577134
49,55,3891524.498820936,1986004.060894402,5837445.075856058,19313412.149202883,5.431503237546066,11.234091828716444,37.122039312030154
47,64,3699545.7800529823,1706014.6763810674,15362473.489453552,18555632.96816185,6.216428132970532,11.87083249646622,50.155614299316944
48,61,2878177.571696984,2647573.866323688,12154043.537455477,11060319.225779608,3.883718782035913,9.526671956142968,37.679381540428956
50,64,1229550.8113126117,2357200.6890366203,24849135.26199454,48262643.03564988,5.527350518473916,11.880143073128009,51.749237089601735
30,57,1543931.403533568,1045380.0157090952,18798514.200840823,51228741.74973692,5.242468027047772,14.205720529810415,65.71205787316681
46,63,1287821.212384528,0.0,11834621.710452529,0.0,5.785685732123685,10.552393623970175,41.72656822466238
55,64,3333905.278615495,2418266.751571509,16019996.322452037,37280573.340833455,4.340886694284009,10.146396261533525,50.200861362535356
54,66,4586446.096212631,3271930.8507852764,19532252.077459756,38392663.43311174,4.287826700923223,10.692986575307248,58.701954625323644
48,64,3303602.3586179186,657605.7671040623,21084860.88882908,25172268.12639616,4.490386152040265,10.636418599120551,67.62100906037212
38,70,5245450.094810721,660749.2030205813,10048823.070001705,41150078.172603145,3.000574550549302,8.502054524363519,80.81338396392562
34,60,1652658.9762645354,1403637.2722301106,13627151.106682308,18396674.051225383,7.20832358254836,11.223436005888267,36.62495868664035
27,63,4607689.659934487,1281848.6349576197,23626467.4684221,7190700.379795134,6.85955856355602,5.304043793178705,60.65177087642494
38,56,2182362.241111082,2818331.908976989,11200772.4108816,39691950.799148425,6.685649257830344,9.837687120948557,37.036248515045585
59,60,3236934.751725824,2312352.9183859094,2784267.892739143,40247444.05228037,5.106844455636133,9.014502286001113,37.830101540555674
48,49,2997513.303843006,2077404.441449395,20238898.039418384,0.0,6.635087930750866,11.6661071650191,30.577751487273073
44,64,2216132.920626525,4015645.833298601,20981943.535552066,14319815.571896013,5.394067714697726,11.134468351747312,23.312395165964176
24,65,621986.8545136326,1910408.793256809,10728422.97269879,29895436.221576665,4.15151997721735,7.930407396311572,40.32511082797116
42,63,687042.7534866729,2928858.043018024,25843409.312654093,5161325.181675881,6.932053504680846,8.829362380011883,28.15468377328125
61,62,1885837.7422075917,2222770.7578463056,25417063.675725024,43255469.87064983,3.474689389961004,11.214885186682425,52.80296505570944
58,60,4464957.517939935,2593899.425253928,28210915.47240345,48951071.44512516,5.822968366435855,11.325374862284296,67.04011750852527
31,60,1926540.39143504,1588790.9815151533,13340173.330737382,26823145.65447768,5.046378325904741,2.620748549173033,40.27094384415322
36,66,1786155.5958795394,2955308.239049687,1007447.5125349332,24979560.48146572,6.289592202883346,12.274760663883768,26.425864107860466
40,62,3296507.236508386,2062751.6769616515,19121767.53534153,20035310.371787224,5.698034856804039,8.79268695750259,49.27606451417644
50,62,2204289.716390647,2746687.2702738536,15382343.677812152,8655654.932197578,5.616503027408433,9.40257802223833,26.30900077167315
36,54,3041375.352425974,370095.7876536229,16931616.797253903,21340179.867863987,7.273746049737699,10.227675869717908,54.65175290186106
18,68,6027180.331796046,3063413.090609305,931307.5342487209,51608562.46813789,5.029838134539612,10.393230327438662,65.5870989080544
52,65,439187.2865356258,608857.3844771232,14120192.397181911,11166250.586736916,5.460667148671905,12.176778639498767,39.522839486715
43,56,2548761.603537369,3247676.709181879,11419987.900261058,18298915.18972504,4.555284935771353,8.608233453962319,25.295029103339296
45,66,1943500.4197011788,194921.3964525191,20034047.65940727,38129919.52606567,5.626173242927057,6.205665185115823,59.857043555163
31,72,2421697.9070648234,1241590.3879146485,25053381.37744341,2614935.8459657654,5.45355863798891,17.349846430710592,64.77650407049381
47,65,4688838.5491785705,1074550.8670860175,14431432.277947051,45276513.34500752,4.053871040369595,9.816392066515244,76.80156451668026
44,59,3628189.302758211,2505508.805249119,27708712.36544897,26452433.20966188,3.5391741831316548,9.965414380913336,59.09646930608896
31,68,2200170.661259724,1287351.5954234418,20111899.880777285,29561660.9873416,7.229315973871596,13.422982226259982,59.41334741516205
61,62,5042961.404560431,941959.654525194,3075973.0209245514,41824450.68284588,5.0602576155487045,12.295283477734204,66.32013747125734
46,66,4636022.292940203,3500054.237356742,18839444.19820231,57225319.60868859,7.431797407445959,13.010337579436648,58.05659795869459
39,62,3368171.6711071176,689209.7003954668,15652003.725069152,23660293.54853321,3.759204291877865,15.347280666295278,64.96517008500402
28,65,3731113.778204186,1677311.83521837,6087662.542202696,49766070.22660118,5.198040462830126,11.860465547325774,65.84176489465065
59,65,2487822.151699432,2600069.698288006,14297698.075201511,1748501.2372560203,5.199628240723584,8.808695256069308,26.009709047037312
57,58,962737.058729596,2100421.2534687454,9666166.403282467,16232992.495784637,5.05797933771871,12.035343226862524,21.08928932817041
42,66,2834954.520644007,732026.925420488,21436294.7185756,19071128.16071758,4.688814779777857,8.960719257952295,64.75627066028854
34,59,3763173.031209693,2763069.865936235,23083284.542112205,14984499.666262023,6.042452520740597,11.506904385987031,49.68725524491219
31,65,5090235.05858397,1754220.5367551534,21294053.773620203,29998529.676081605,4.869117483124453,9.251288482170375,71.65880018878546
43,64,5237621.90294612,375615.3711382707,29220626.408215016,19108214.446057115,4.958200888566008,12.42862328719002,86.37310381948126
41,65,3028417.0086914194,927502.4844338736,24271712.564242654,63445855.96098575,5.624837539245854,9.660326918486328,79.75229535455668
39,54,3783272.0434504473,2969717.533393191,30815550.72763175,9507336.316095434,6.3507117312630506,7.568363420750563,39.52529584205221
28,69,4112142.259548476,3568515.4193819207,26795692.184065454,32882114.45349612,3.5006498843396123,10.279578077333074,68.77749938530823
34,62,300000.0,3022122.200638121,4755824.283827756,17016123.62407551,4.254374248259819,13.089360010286926,18.103525699420477
31,67,2517241.744308993,1888729.8235190848,16351953.936619934,50774731.87307635,7.216904355829997,8.082840476871029,58.33823976416267
37,57,3249787.7460350883,4214118.254065776,13370911.97423243,33956457.70756516,4.337238860923451,13.473093036809768,35.62752420321501
24,57,2220358.718756454,1835996.918650408,28434605.221194174,16515702.051128209,6.779935790521495,12.895902631053934,50.95273108764837
45,62,1593541.8206939162,1982619.0134884876,19557901.781571217,18923389.39717355,4.195172614443054,7.372497301267291,41.991407788552344
43,56,3123006.7851240467,3458702.8431866327,16150978.424778704,6080503.630839892,7.494891748384283,12.60318759348154,26.973728972940226
38,66,3678564.699838167,1733997.8659745303,16655857.81378796,33151553.523478344,4.585730700259489,10.495430693962652,61.20754823643166
42,64,4604945.163020875,1344530.5199926803,23143379.444307417,0.0,5.482918714831071,4.213676706762453,54.53144968665938
74,75,8374713.401360613,592169.6004727196,28156817.675568625,19029344.721850827,5.175520936482084,14.205455023474888,98.98903454250987
35,58,5486538.483827566,2634872.125729032,19132175.66918272,37363502.64795567,5.217708746641824,7.609300271300743,62.77559527954285
50,59,5506945.771853449,2583988.7082589986,20880695.516337957,8970661.499896236,3.6212518057519514,14.643793436895647,56.48580631347252
62,63,3818392.007010501,2463517.6078641084,1705204.744655335,2198030.910517741,4.369660289830154,10.019611442719416,25.387581336188116
53,65,3899420.051015463,1267530.8351688697,16973006.28991758,10778776.41043676,5.593843331238388,10.29552214185416,49.74944155324526
32,67,3057033.8232606794,1565838.9991955762,16082475.04369051,29693486.24807773,7.26001092270561,8.887812437980552,53.56746181194046
43,63,3669413.818607891,1184122.1769875288,20048781.22234738,68289638.50484155,8.989583439889959,8.50893531085902,69.91387676936917
49,59,3057280.498829855,2694223.809371152,29139944.60055626,52384386.46221095,4.818620273464593,7.269003115859689,62.61714544039272
24,55,618522.055044462,3914395.4490949055,8939213.632530414,4861988.327981908,3.6039757760678377,8.329809152261157,4.927993769749174
38,57,1554866.5215779794,3868512.732453984,4543853.839162523,34811294.38339853,4.677419881977679,11.088324963232331,20.298914887469262
45,64,3346255.9206896108,1795347.9903566868,10091628.34743629,35922146.37923913,4.321238645712272,9.62135000129124,54.08652386352311
35,58,4756765.833511816,736977.5038496526,7501019.595825328,26849500.235021453,3.7884811550568567,17.245663353525035,69.2196117712707
43,61,1468932.501124404,2045052.9524786908,5543648.989920486,5735565.655692581,4.850320914775205,9.322117260401662,25.504991508298872
59,61,2539314.8372337613,3629003.307677864,5830165.350387784,17542086.897524424,7.030430733957091,5.817391974291708,10.353964774391578
40,61,300000.0,2399220.028875401,13608014.771267844,52141502.46705279,6.041024293906213,11.019097028411704,37.972903691400624
62,63,722632.2011917774,2311351.152225801,19151701.48194869,38591236.65083438,6.152444160890176,15.444768175197275,37.086628044693285
43,62,2465750.634785033,2316304.0997721944,24668064.28468677,37607751.72195423,6.063633268425583,11.82700558706647,53.87088501121953
48,59,4596419.995756404,1817666.3039757104,5236482.540527768,20030020.548592307,4.960703427883509,11.656513977959962,46.282108400672165
57,70,2066667.3638910851,3325882.2989035044,14608342.540515922,22342247.92958109,9.028397947824198,10.362198008107338,24.54866752641463
41,72,3350855.0256010005,880850.3667799863,14615568.466645818,17914274.519010276,7.006558924528053,3.4578908270466417,52.713717818195825
47,57,300000.0,3530000.9722732524,14268143.936665645,6875651.974010959,6.652815311943744,7.085167988035742,2.9605679803244778
36,61,1891072.700756936,1873966.3474934949,16015398.033324037,27021902.051075958,3.4392537470821325,10.414432692942396,50.083678819389846
47,64,1720973.924314438,2083871.7365007503,8506020.33950055,30707588.68326401,5.635273419200649,13.42321637602734,36.83570121079447
64,65,3389697.2891445872,3084299.8829277637,7290410.709563901,28719133.82279,5.024308354304522,10.296738532852908,32.75983832275906
31,61,4054751.470693943,3789260.842010641,8583739.606213741,24023982.670298178,5.36189229932947,5.388097690819076,32.893829054276765
46,63,4481599.920259776,2680549.238616633,13729861.539600443,36518383.22483957,6.687033982840372,6.8625845509609045,47.24897408934232
31,51,5102818.657561357,1972270.900692814,11532650.754009042,5335498.233862527,4.939978246136376,9.583475250386376,44.930368001434964
56,61,3618764.3215258135,1407303.5255401474,5484666.729529325,20831699.02600709,5.596492418993757,7.36741566462331,40.72279008055158
44,63,4584771.395551746,2773244.6304843216,7150691.314089989,20968701.68816329,4.188891939627126,11.353653073496655,47.64386763437945
51,56,4449756.174766246,1785570.382020677,9286411.338587957,34250603.43995649,5.26153450731002,8.15210198015278,45.737227722140254
37,60,3307137.5629705884,4006791.198613321,4609853.455181424,35833191.383334294,5.458264518077728,16.604493143243722,33.05960632851814
25,52,3797652.835096264,2966531.2883453323,21536582.92173049,46387393.17214136,2.053908715249934,8.978339034966654,59.493045469802084
27,59,5257930.733704718,3293171.6598047474,11535841.329146,36295857.56416369,8.113453497233923,12.46372698505322,47.56597103910483
35,52,2563580.191754684,4204693.024128707,18694579.490499023,24085665.623023123,3.7644847792198135,8.919618592084294,29.758354156356415
47,62,3704945.030217486,3107045.3134619645,9834244.97898807,18407560.190372277,7.4326514842819105,10.136390534339045,32.47194202627676
44,69,1688006.4360147642,2790588.6671454343,10590899.65135458,0.0,6.796107711310534,9.140644098052483,18.17939970517218
50,60,4811608.326850731,2839049.483171596,18380891.20910003,40710248.51864599,8.754603920615933,11.912767675252647,54.24274913089875
48,52,7144966.491347134,1692223.3150818106,10192062.903720152,34647806.16572618,7.067469232096844,10.762408136703565,58.539433146664535
47,68,3974670.317764037,1788453.647124474,25685980.60358312,12966592.576827329,3.342077505308024,12.71512039281462,66.84357180080399
32,60,3835569.730989028,2380384.61788394,27784292.149018276,16467318.327386389,6.622428130575704,5.264923398187027,47.529754114361054
