age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
37,100620,186456,25,643,78427,61949,1,0,1,34.12508162574932,25.753531805676477,23.61033176064621,16.511054807927987
30,22526,58770,21,559,19328,146546,1,3,0,24.707661513811882,25.213675698172523,30.31461969636924,19.764043091646354
47,47317,75241,36,532,36694,3467,0,1,1,31.586831190278996,20.475692072495562,27.335202592017176,20.60227414520827
55,95438,206752,13,512,56853,221040,1,2,0,27.721974028689626,24.150173322528897,35.38912388490484,12.738728763876644
41,63761,104911,9,703,51075,51319,0,0,0,27.81436698810075,30.671527030535916,34.51418341132645,6.9999225700368815
45,92883,130073,35,554,38339,189017,0,1,0,33.118180972486336,19.925193944288434,24.713652100105154,22.242972983120072
48,106610,294565,36,675,39237,43671,0,2,1,40.47526186479153,15.287388958752338,20.88262055575754,23.354728620698577
67,16210,37087,10,618,9125,24977,1,2,0,26.452664293268796,16.459687070075557,51.18640904794102,5.901239588714611
35,87061,724299,5,697,35601,59215,0,0,1,32.52443433757401,20.19648969335329,30.172695430300422,17.106380538772292
24,99765,368582,31,677,45442,191563,0,1,0,38.54930777999036,22.350932623103752,15.361372809826623,23.73838678707927
49,48726,54024,24,631,31724,145892,0,0,0,32.24575157115123,21.346225303381544,29.933166083779312,16.474857041687905
29,51114,357496,32,660,27721,61505,1,1,1,37.7458891180225,16.9754191544109,18.31396572744397,26.964726000122624
47,15000,224359,3,641,12292,333421,1,0,0,21.166356047751893,24.864296558390688,45.39054883117762,8.578798562679802
46,83432,427220,16,601,36323,63067,1,1,1,31.813367720809804,17.995517773127656,32.14953453952211,18.041579966540443
39,15000,187976,20,728,13471,51833,1,1,0,28.75873553312516,16.68598726378263,34.148178041027826,20.407099162064384
48,89064,179572,24,616,45924,18759,1,0,1,36.7784975651095,20.636300126857286,24.340533141710317,18.244669166322904
37,17470,5000,34,643,10643,8744,0,0,1,38.722010351292646,13.80739537996329,24.43199268501388,23.03860158373018
63,101721,102979,23,537,38592,51676,1,1,1,34.82946958069214,16.934448281510903,35.505817536132966,12.730264601663979
61,71888,35757,38,672,46553,11582,0,2,0,34.06661442391229,20.06199519988934,27.11936797794789,18.75202239825048
62,90269,62669,2,601,79145,74529,1,0,0,25.39342102017706,29.87594242081154,41.57177997897256,3.1588565800388504
40,35617,616719,5,612,26699,235942,0,0,0,21.057085430017477,23.79531037564578,35.209769424476455,19.93783476986029
65,19996,14301,18,583,8926,77578,0,1,0,23.98616487706428,16.33013922201738,46.8144262567926,12.869269644125742
60,15000,205102,29,640,8483,78605,0,0,0,25.353502716659982,15.355089152053408,33.55292723880586,25.73848089248075
59,92736,30381,10,489,51492,35074,1,1,1,30.73647030049118,21.993889983748776,41.024830118389055,6.24480959737099
69,79888,5000,16,705,28661,21825,1,0,1,37.50586050638924,14.924140252446428,35.1261416204699,12.443857620694427
43,80952,111358,23,647,67312,30174,0,0,0,30.267319721369173,26.126913871440333,27.84199208540817,15.763774321782337
67,68743,28128,30,613,36356,100716,1,1,0,30.767113338915337,20.869452116268665,30.36298698829697,18.000447556519024
52,76316,538531,6,526,45526,107518,0,2,1,28.71190134605135,19.77696428058892,37.90022174301398,13.610912630345762
67,51250,36444,36,685,24330,29844,0,1,1,35.46449364430776,16.17437673480361,29.664603002474394,18.696526618414246
53,71109,34118,20,599,27834,61083,0,2,1,36.0592740172162,19.67081554972178,31.74558934459666,12.524321088465355
66,34295,5231,16,754,28851,100909,1,0,1,31.185804358774455,20.749622948047627,37.34809859108804,10.716474102089881
25,49718,64033,28,689,16030,171485,0,1,1,39.05618354502222,22.70014663452131,18.731759652683014,19.511910167773447
63,151300,5000,26,773,81691,46239,0,1,1,39.68308064223604,24.92619150513182,24.902944416126964,10.487783436505174
68,61168,110548,22,661,45167,37989,1,0,1,31.939825501497264,22.308425134537142,31.952288838941577,13.799460525024019
54,15000,112709,11,736,7279,157328,1,1,1,30.21294103613712,17.67134684808918,37.86596506676299,14.249747049010702
60,47742,8754,1,687,27099,86539,0,3,1,31.32193587867354,21.965892196827735,45.866785239867866,0.8453866846308586
31,28274,43923,5,614,18058,233177,0,3,0,26.51054720013628,28.352175689038667,38.82777932163054,6.309497789194504
23,64777,285508,36,665,58108,28439,1,1,0,39.317232331638756,21.634635444357393,14.08680351550158,24.961328708502258
53,33319,99346,2,583,25155,176854,0,2,1,26.968660740280452,19.937602027401134,46.17647040334201,6.917266828976409
31,53645,91238,6,816,47222,21213,0,2,0,35.211768590836016,22.69387447114678,34.199279634364785,7.895077303652425
36,37805,191985,27,642,27064,105471,0,2,0,30.35602992965955,20.472017433213065,24.780626239343537,24.391326397783846
38,65916,200776,26,652,30415,40028,0,0,1,36.937485004205925,21.53693212197531,22.316258484290813,19.20932438952795
50,41178,229652,35,681,19456,12789,0,2,0,32.58651632503734,15.91134506665438,26.349651461577277,25.152487146730994
68,70706,283968,13,563,56103,115093,1,0,1,28.477221634905263,22.121683097192786,38.051575269977256,11.349519997924686
30,118457,42287,12,756,65936,84821,0,1,0,39.959583780937535,30.00135588504494,25.560161741662636,4.478898592354907
38,25368,10990,18,568,13245,79859,1,1,0,26.377138722966652,23.47351354733378,36.3538255737583,13.795522155941256
58,81716,76554,38,550,70852,107731,1,0,0,30.64344191043846,25.171719880395422,24.31088578140277,19.873952427763346
39,15000,309072,6,637,4619,55909,0,1,1,30.848774848160758,12.110185065189318,41.83903155923542,15.2020085274145
56,53017,12999,28,548,32604,133100,0,0,1,31.350973953815565,21.70203881700427,33.49487245442111,13.452114774759059
33,66867,137266,28,775,51156,16828,0,5,1,40.40836213938021,20.696303413716663,20.34751677906361,18.54781766783951
66,37560,193214,25,632,27858,150620,0,1,1,29.915313789358333,18.34594481974829,35.38040087895591,16.35834051193746
23,15000,105062,5,392,7808,104047,0,2,1,28.43240425828226,19.82895252932453,50.56536840963082,1.1732748027623685
30,58859,47137,15,666,36574,79974,0,2,1,35.28376051798149,27.95197285051777,26.226443945452697,10.53782268604804
58,105963,63198,9,694,32143,16388,0,2,0,33.153036742156914,18.153974946883906,39.701126397278244,8.991861913680927
21,55607,11896,2,616,34526,39132,0,2,0,32.00743755470096,32.66283870989919,35.06407933161764,0.2656444037822016
47,76757,55382,9,542,50217,41997,1,1,1,28.18663739490756,25.727531362388877,39.22195726007401,6.863873982629562
66,93806,7263,26,642,77378,31959,0,0,1,33.0478210458459,24.32146501873913,29.67876413039081,12.951949805024169
28,134144,207330,23,611,57204,369963,0,1,1,36.491195868957846,27.3944878204956,20.15896831679384,15.95534799375271
66,28431,365238,28,572,22605,296722,0,0,1,29.019073463429645,17.110774864485233,33.247709987374876,20.622441684710246
62,31527,160607,6,565,23041,94794,0,2,1,27.433249418734256,19.157441282605802,45.079319716845106,8.329989581814822
37,51233,171066,4,662,35843,27631,1,2,0,25.958729925129376,24.065471784611457,41.58126901479653,8.394529275462654
29,78463,102229,30,722,42105,290481,0,0,0,36.20257426674275,27.956408017692375,17.45828304078458,18.382734674780295
26,15000,27143,18,687,7806,166071,0,2,0,30.572313061092675,25.342693663288742,27.070383003273957,17.014610272344626
63,79613,5000,30,512,57477,4745,1,2,0,30.569428890987282,21.140972734763185,30.54563696067465,17.743961413574887
45,64448,67449,27,699,57625,80969,1,1,0,30.009226786055393,26.47102596305155,27.20008265233424,16.31966459855882
59,43982,222763,31,712,23891,111448,0,0,1,31.83527995910755,16.70749581265683,29.182985450031353,22.274238778204282
69,72765,516756,39,761,61934,8254,0,1,0,31.451335149339023,15.427697450852559,24.843478168671762,28.27748923113665
48,86689,90244,30,574,56514,6134,1,3,1,34.812830339342725,20.251011997342125,26.416556844494693,18.519600818820457
53,90841,72759,37,645,74571,74728,1,0,1,35.43980443034464,25.52038091164902,20.298754800580767,18.741059857425594
57,60443,94483,12,695,26009,234,0,0,0,29.541870428736487,17.33152245217938,42.46142969503189,10.665177424052242
29,69781,89316,17,608,52847,5756,1,0,1,39.029416497476824,21.70788898452183,27.61161274142072,11.651081776580632
38,68650,157309,34,694,54986,21659,0,0,0,33.71534622772555,21.469342691476413,22.082599596943577,22.732711483854466
41,96936,211970,28,648,77481,288915,0,0,1,32.76669570856271,27.478721783671478,21.696734691390496,18.05784781637531
22,71436,245908,4,582,55064,174438,1,0,0,29.117691563676445,32.97282606173859,28.535584308381047,9.37389806620393
63,79357,167791,34,589,38291,71833,0,1,1,33.559644560393465,15.748767526347637,28.234233832597305,22.45735408066159
58,86780,92122,14,750,53210,78288,0,1,1,35.67677504154247,23.20396099491215,33.59941264881861,7.519851314726765
60,118757,479650,13,570,56982,139013,1,0,0,29.686487072601707,21.098858348421157,34.55169904074376,14.66295553823337
56,42426,198623,3,557,21458,77183,0,0,0,25.57098453206843,20.26278743893957,49.925088245018564,4.241139783973435
63,108771,89004,21,678,52289,7927,0,1,1,37.47939242962415,17.27290042372959,30.3531668210606,14.89454032558565
57,134133,94663,16,648,63114,161065,0,2,0,32.748044062562684,25.0375772284293,34.58054715869163,7.633831550316383
35,44339,272583,38,545,31749,7138,0,2,1,36.11446492182704,14.055687842458633,23.72187358354627,26.10797365216805
48,53496,92926,26,608,36920,79886,1,0,1,33.51153035328398,21.36258293247876,28.7186086950882,16.40727801914906
38,47146,116198,6,585,19921,237406,1,2,1,28.19424295736005,25.44202153017135,44.167056960422215,2.1966785520463916
54,79707,55149,18,599,56983,14983,1,1,0,29.12312556167799,27.771816839777948,33.83932785183795,9.265729746706118
42,15000,292132,6,850,7119,147158,1,2,1,38.53976642178914,16.25948177378507,34.13922634216602,11.061525462259768
31,45015,118199,25,626,18952,5692,0,2,0,34.32527286182329,19.917754772761434,25.83501605880002,19.92195630661527
33,51791,128665,24,579,38757,596448,1,0,1,28.847117336504592,30.166193992377384,24.092033597327223,16.8946550737908
24,49167,340145,30,812,25454,137517,1,1,0,38.44054305909108,22.269374710381054,11.715115956089148,27.57496627443873
42,48865,405154,23,721,31352,416812,0,1,1,33.693648444246094,24.089931115440248,24.278443325288425,17.937977115025223
27,45322,278140,8,708,19038,132395,0,0,0,30.919376850653236,21.89631169032695,31.342771539677134,15.841539919342681
63,83322,10817,9,583,55677,33293,1,0,1,30.47119660895707,23.043647666290088,38.50584215293695,7.979313571815901
44,76147,93777,6,745,32346,313035,1,2,0,30.69291031221829,29.970897793398592,35.58237673653456,3.7538151578485377
24,111102,67292,33,715,44454,118235,1,1,1,46.59780035457797,19.524816507871094,13.58587171763698,20.291511419913956
48,83398,38429,33,662,44360,102945,0,3,1,35.86086017189161,21.107766772117294,22.527762516776747,20.503610539214346
35,27072,383422,7,513,20954,67267,1,1,1,27.112596216347512,16.58335182573087,42.356056904766795,13.947995053154823
21,54899,353264,18,648,22284,40189,0,2,1,42.846111308668775,16.446018061458513,20.630855260229986,20.077015369642726
23,51713,100167,6,788,19144,90620,1,0,0,32.761181274834286,23.423390218257623,28.42882243968735,15.38660606722072
34,67657,23123,37,668,21581,54696,1,2,0,37.40871058513587,19.1279706859969,20.232475474156775,23.23084325471044
58,92797,5000,21,620,50999,230918,0,0,0,31.548362257916697,24.39865020836812,33.21858994450776,10.834397589207418
21,65575,92334,26,632,30768,3507,0,1,1,41.35968587812879,18.81098558310502,18.462418862346127,21.36690967642007
58,65655,6524,15,637,31203,90626,0,2,1,34.29863241570441,18.994085452577885,36.47024618370329,10.237035948014404
58,60301,150475,30,586,53617,217361,0,1,1,28.83623685016112,21.319407203861207,28.855395939217598,20.98896000676008
41,84318,150006,11,647,35116,3359,0,2,1,33.43219968342249,21.744619835427883,32.73212330556709,12.09105717558253
68,42933,366726,8,765,24688,39805,0,0,1,31.459531470759533,14.970965679100958,42.50386283532484,11.065640014814674
49,16290,33725,5,756,14527,6348,1,0,1,30.316492882656476,20.871561347222915,45.82218772534718,2.989758044773443
25,79337,74280,8,590,25258,108465,0,1,1,36.863506562075635,22.263113468551325,31.90028995578783,8.973090013585217
69,71255,314059,5,752,51160,45705,0,1,1,31.828704532351864,15.307856291218814,41.83467691705782,11.028762259371504
30,99703,102883,10,711,52109,385458,1,1,1,39.85595982503671,26.764801339989102,22.975692726998194,10.40354610797599
48,15000,9853,15,701,12654,114945,1,0,1,34.1994672004758,19.17369649000395,33.73200061359685,12.894835695923401
41,56990,18786,38,685,48279,99010,0,0,1,37.69164352945311,22.960816386081266,19.155924734458942,20.191615350006675
27,63201,268653,3,576,33643,299017,0,1,1,32.664518534331236,24.577770269112758,33.17049859934999,9.587212597206014
23,15000,217823,10,618,6493,30367,0,1,1,29.434341532569302,15.222156228390492,34.7621477438537,20.581354495186492
65,57402,333843,7,717,31961,99131,1,2,1,30.95424468480543,17.73326725043835,39.727315058097766,11.585173006658449
67,95608,20246,24,553,84057,93912,1,3,1,28.923947728403775,27.063614385004435,31.308531427239323,12.703906459352451
40,122583,228617,26,567,57471,10282,1,2,1,38.08835320866346,19.331762652264047,23.85896083992709,18.720923299145394
39,89472,170322,34,674,79521,322695,1,2,1,36.14306981182811,27.508305107148505,18.069687404395626,18.27893767662777
55,50266,42296,8,587,39792,144571,1,1,1,30.501278321419846,22.172033278962882,40.692950851010515,6.633737548606764
24,97845,583358,39,716,45054,262824,0,0,1,36.53570481927726,19.95051633324188,14.275158637076443,29.238620210404413
25,87342,135167,5,590,67658,485723,1,3,1,29.84726310042064,39.632134595362615,25.42790510622722,5.092697197989541
21,45468,379815,36,670,14998,78391,1,1,0,36.92076943314068,16.541583871460443,15.069150864213695,31.46849583118519
24,42546,313545,26,676,26754,195349,0,0,1,39.53917106675206,18.43668985324087,18.268806458352188,23.755332621654865
32,54945,64825,10,611,28264,103405,0,1,1,35.228382000496055,21.707510308144855,35.10086720009212,7.963240491266971
47,28475,122844,33,631,15836,453315,0,0,1,32.6541101936931,20.93937036121484,22.98155707367663,23.42496237141542
62,50676,90324,36,596,29580,34078,0,0,0,32.48636506302488,14.701437983163625,28.682069954809357,24.13012699900214
43,74603,197552,31,649,44883,1670,0,1,1,34.40045297133382,19.9937060815522,24.4919804394822,21.113860507631784
45,91155,141893,38,573,63247,24688,0,0,0,35.09284791338326,19.312553172981097,20.11901132677766,25.475587586857973
41,48634,245830,25,632,34922,16438,1,2,1,35.04611972828638,15.593214940502667,29.60512584676313,19.755539484447826
44,101653,5000,13,710,90005,68927,1,1,1,36.30185144518565,30.017573992399605,22.94772149655536,10.732853065859391
45,79503,186254,1,559,60236,9668,1,0,1,26.971942962660677,23.052004320922926,40.93230445098266,9.043748265433713
65,80870,61486,36,611,57634,29846,1,2,1,32.9626879901698,21.118904151733307,27.47159828627412,18.44680957182278
66,32430,40622,36,691,17365,12146,0,5,0,30.380871398607923,14.957425294238202,32.942882004627556,21.718821302526305
52,114233,258506,24,484,42344,80040,0,2,0,30.025407025469804,20.443423871226425,31.382836039881013,18.148333063422744
52,76601,14953,27,798,25682,37237,0,1,1,39.38571413582007,19.298998684329487,29.082505578481175,12.23278160136926
25,50020,41499,18,734,29342,76414,0,1,0,34.91041425279139,27.032803415329308,23.067474952589315,14.989307379289988
56,44726,36452,15,527,31350,11171,0,1,1,31.29663150765686,19.521148475096552,43.31755246750441,5.86466754974218
66,50686,87108,17,482,34978,87297,0,0,1,28.064726110206195,20.30926701992863,39.46989052973162,12.156116340133547
62,29450,62257,29,652,25672,16721,1,1,1,31.807855143928997,17.76887345325023,33.13983846327651,17.28343293954427
69,89649,203942,5,560,47465,12556,1,0,1,28.476453387309984,18.2793685684572,44.95110869189737,8.293069352335447
62,32522,192300,11,727,22006,44531,0,0,1,34.548615203604705,18.625957031681896,39.10485565336938,7.720572111344028
59,68695,62998,16,682,57203,248975,0,1,1,31.374275494312865,23.48051322185947,31.835564706561765,13.309646577265898
36,46502,91911,34,660,25224,186436,0,1,1,38.79136838379756,20.239025097711686,18.38055625559353,22.58905026289723
53,80124,37292,17,604,47004,383741,0,1,0,28.266078802118262,27.768185868228272,34.466197426607096,9.499537903046367
69,84201,177791,33,778,71889,73986,0,1,1,36.12816554228282,21.00874482157958,24.595017183521627,18.268072452615975
41,40683,80728,31,710,25636,44953,1,2,0,35.092034097765676,16.90913771375005,25.16813045786959,22.830697730614688
29,58984,22803,18,698,45993,424470,1,0,1,36.07809902632819,33.607755178585684,22.63156225830538,7.682583536780754
26,16698,21780,25,746,14383,57707,1,2,0,35.2851664864739,23.140681397941474,21.44717846462062,20.126973650963993
